net_metering,feedin_tariff,cooperate_tax,property_tax,sales_tax,rebate,avg_electricity_retail_rate,incentive_count_residential,incentive_count_nonresidential,incentive_residential_state_level,incentive_nonresidential_state_level,average_household_size,housing_unit_median_gross_rent,housing_unit_median_value,average_household_income,gini_index,population_density,poverty_family_below_poverty_level_rate,employ_rate,race_asian_rate,race_black_africa_rate,race_white_rate,race_indian_alaska_rate,race_islander_rate,race_two_more_rate,diversity,heating_fuel_coal_coke_rate,heating_fuel_electricity_rate,heating_fuel_solar_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_gas_rate,heating_fuel_none_rate,electricity_price_residential,voting_2016_dem_percentage,voting_2016_gop_percentage,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,occupation_construction_rate,occupation_public_rate,occupation_information_rate,occupation_finance_rate,occupation_education_rate,occupation_administrative_rate,occupation_manufacturing_rate,occupation_wholesale_rate,occupation_retail_rate,occupation_transportation_rate,occupation_arts_rate,occupation_agriculture_rate,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,health_insurance_public_rate,health_insurance_none_rate,age_median,travel_time_average,number_of_years_of_education,fips
21,9,0,38,0,10,14.72,75,85,15,16,3.05,2082,537900,133159.0148,0.3874,5593.743,0.061519903,0.90770071,0.050080775,0.038772213,0.723424879,0.001615509,0.004846527,0.085298869,0.456134523,0,0.266009852,0.003940887,0,0.730049261,0,16.99,0.73348019,0.208529799,0.079396006,0.137847053,0.438382854,0.241597662,0.089137847,0.004870921,0.008767657,0.094345719,0.100807754,0.00355412,0.016478191,0.154765751,0.228109855,0.047172859,0.112439418,0.051373183,0.054927302,0.073990307,0.816748768,0.915708812,0.070998797,0.065583634,0.039711191,0.113116727,0.17087846,0.092057762,0.17087846,0.017448857,0.066787004,0.054151625,0.057160048,0.003610108,0.036087369,0.739791073,0.906290116,0.030472637,0.78420398,0.002487562,0.125,0,0.009328358,0.048507463,0.119948685,0.153944836,0.130853111,0.226427197,0.179602309,0.116741501,0.161227787,0.037802908,38.3,35,14.18314661,6085512312
21,9,0,38,0,10,14.72,75,85,15,16,2.84,1347,494100,88224.98803,0.4759,4248.442,0.125333333,0.91020794,0.066841415,0.035386632,0.655471822,0.016218873,0.001474443,0.054882045,0.53255294,0.019626616,0.302058401,0,0,0.648157013,0.03015797,16.99,0.73348019,0.208529799,0.209747385,0.198520031,0.292166369,0.185761674,0.076039806,0.021689206,0.016075529,0.118610747,0.176114024,0.035714286,0.016710354,0.11680865,0.140399738,0.067169069,0.089121887,0.083879423,0.042922674,0.058158585,0.718046912,1,0.067497404,0.029075805,0.023883697,0.036690897,0.161647629,0.115957079,0.160263067,0.037729318,0.131533403,0.027691243,0.120803046,0.013499481,0.003814974,0.583690987,0.736928105,0.026551848,0.791890922,0.019375673,0.110154288,0,0.003229279,0.041980624,0.224474751,0.20678216,0.159970512,0.118687799,0.150387025,0.08809436,0.311469952,0.147661062,32.7,28,13.28451135,6085512314
21,9,0,38,0,10,14.72,75,85,15,16,2.7,1682,586400,98492.80943,0.365,17155.7,0.036101083,0.934299517,0.418280959,0.041612857,0.425886067,0.012483857,0.007892094,0.030994404,0.63680159,0,0.672691552,0,0,0.288408644,0.038899804,16.99,0.73348019,0.208529799,0.107501603,0.12139346,0.270570635,0.277623424,0.12630904,0.053216499,0.043385339,0.089826374,0.245659349,0.002008897,0.007605108,0.157411393,0.101305783,0.052948773,0.10446262,0.050365906,0.024393744,0.075190128,0.653045187,1,0.03024819,0.018097208,0.05377456,0.059203723,0.228800414,0.146845915,0.161323681,0.033350569,0.101085832,0.026628749,0.092812823,0.005687694,0.063305116,0.19138756,0.721153846,0.041611799,0.793784567,0.00316039,0.087964182,0.003687121,0.022122728,0.047669213,0.009618027,0.314646881,0.216268206,0.222039022,0.179719703,0.043418522,0.188013255,0.118858954,32.4,27,14.84889934,6085512020
21,9,0,38,0,10,14.72,75,85,15,16,3.68,1392,338500,65760.69705,0.4354,12638.87,0.207692308,0.854911982,0.4333475,0.03399915,0.329366766,0,0.025216036,0.037824054,0.680835949,0,0.431635389,0.005898123,0,0.53458445,0.027882038,16.99,0.73348019,0.208529799,0.355302705,0.249892658,0.234650064,0.127307857,0.027050236,0.004079004,0.001717475,0.098597535,0.137696558,0.018274543,0.045190537,0.146054682,0.137838221,0.069131605,0.105680691,0.059356849,0.036549086,0.072956509,0.836461126,0.979411765,0.090335437,0.014945201,0.002656925,0.026901362,0.193291265,0.133842577,0.148123547,0.015941548,0.16140817,0.05778811,0.093324477,0.010627698,0.01790416,0.502369668,0.763102725,0.034196891,0.715025907,0.018998273,0.184110535,0,0,0.044905009,0.034692418,0.239270386,0.283619456,0.199570815,0.139127325,0.07546495,0.398345668,0.19387607,36.4,29,11.77179047,6085503304
21,9,0,38,0,10,14.72,75,85,15,16,3.47,2821,746400,163215.6848,0.3867,7266.708,0.047129392,0.927105153,0.577253692,0.024245096,0.308794358,0,0,0.052016751,0.566710109,0,0.092578424,0.011476664,0,0.895944912,0,16.99,0.73348019,0.208529799,0.071041949,0.125845737,0.308863329,0.309539919,0.130581867,0.041948579,0.01217862,0.099845713,0.063478069,0.004849019,0.028653295,0.126294909,0.157152303,0.083755786,0.187348468,0.068327088,0.055102491,0.094776284,0.892884468,1,0.04789878,0.032083145,0.030275644,0.066877542,0.219159512,0.121102576,0.237686399,0.023045639,0.110709444,0.030275644,0.037053773,0,0.008345979,0.894537178,0.822731128,0.036396724,0.763876251,0,0.174249318,0.002729754,0,0.013193813,0.011331445,0.123701605,0.243626062,0.255901794,0.248347498,0.096789424,0.147013445,0.024024686,42.2,34,14.84235453,6085503313
21,9,0,38,0,10,14.72,75,85,15,16,2.09,1446,483100,101808.4746,0.5259,5435.304,0.056022409,0.86587511,0.221325648,0.067435159,0.592795389,0.009798271,0.002017291,0.016714697,0.586597181,0,0.605932203,0,0,0.361380145,0.032687651,16.99,0.73348019,0.208529799,0.156890459,0.155123675,0.182332155,0.334628975,0.122614841,0.029328622,0.019081272,0.082420749,0.269164265,0.037175793,0.052449568,0.202881844,0.123631124,0.030259366,0.1,0.029682997,0.023631124,0.021037464,0.43220339,0.939189189,0.01523616,0.020822753,0.071102082,0.060944642,0.182833926,0.179278822,0.19654647,0.018791265,0.083798883,0.009649568,0.097003555,0.008633824,0.129151292,0.298365841,0.83745583,0.060154242,0.653984576,0.061182519,0.042159383,0.006169666,0.061182519,0.10437018,0.088074398,0.319474836,0.280087527,0.155908096,0.059628009,0.043763676,0.280115274,0.127665706,38.2,26,14.24699647,6085500800
21,9,0,38,0,10,14.72,75,85,15,16,1.88,1384,537200,74520.9828,0.5261,13948.46,0.20228385,0.895454545,0.391773779,0.06940874,0.375835476,0,0.001799486,0.022879177,0.680788919,0,0.739066339,0,0,0.23980344,0.021130221,16.99,0.73348019,0.208529799,0.045560748,0.07165109,0.255062305,0.348909657,0.199376947,0.031152648,0.048286604,0.224935733,0.29151671,0.020051414,0.019794344,0.154241645,0.077634961,0.029048843,0.067866324,0.020308483,0.01285347,0.002313625,0.301228501,0.636363636,0.04014767,0.051684356,0.030456853,0.041070605,0.225196124,0.188740194,0.145823719,0.025380711,0.06922012,0.047992617,0.070604522,0,0.088669951,0.143752799,0.800623053,0.046998604,0.592833876,0.120521173,0.033969288,0.003257329,0.013959981,0.167519777,0.055175781,0.323242188,0.163085938,0.196777344,0.081542969,0.134765625,0.220308483,0.067609254,29,31,15.6347352,6085500901
21,9,0,38,0,10,14.72,75,85,15,16,2.15,980,508500,58481.6616,0.5243,14071.88,0.150803461,0.896764253,0.170144462,0.040357716,0.423068104,0,0,0.091722082,0.706558271,0,0.345491388,0,0,0.604356636,0.043059777,16.99,0.73348019,0.208529799,0.294609665,0.179987608,0.181536555,0.221189591,0.081784387,0.016109046,0.024783147,0.112818161,0.243063518,0.03301995,0.080944737,0.152487961,0.092868608,0.038064664,0.099747764,0.024994267,0.013529007,0.056638386,0.409827761,1,0.000859107,0,0.005154639,0.024484536,0.148195876,0.344501718,0.06314433,0.048539519,0.12628866,0.016752577,0.073883162,0,0.083139805,0.166744078,0.821727019,0.048093588,0.670710572,0.051126516,0.055892548,0.005199307,0.026429809,0.14254766,0.086481566,0.243058716,0.24032772,0.254893036,0.039144288,0.081019572,0.340694732,0.224292616,34.8,30,12.92812887,6085501000
21,9,0,38,0,10,14.72,75,85,15,16,2.26,1393,415800,85291.2766,0.4642,17458.84,0.06122449,0.928544846,0.228545619,0.082204155,0.389114724,0.00203252,0,0.047199639,0.724414684,0,0.638829787,0,0,0.323404255,0.037765957,16.99,0.73348019,0.208529799,0.168411606,0.220161532,0.233323362,0.24618606,0.084056237,0.017349686,0.030511517,0.086946703,0.237353207,0.017163505,0.035682023,0.199186992,0.124887082,0.038843722,0.101851852,0.038617886,0.020551039,0.02868112,0.443085106,1,0.055711423,0.019238477,0.038476954,0.070140281,0.158717435,0.143887776,0.121042084,0.017234469,0.188376754,0.022044088,0.114228457,0.007214429,0.006867406,0.179080824,0.758112094,0.022378782,0.721094074,0.074595939,0.084542064,0,0.024450891,0.072938251,0.085629504,0.347604917,0.262399322,0.182704536,0.108944468,0.012717253,0.241192412,0.18134598,35.7,21,13.71283278,6085501101
21,9,0,38,0,10,14.72,75,85,15,16,3.44,1426,463700,89084.27362,0.4287,10293.76,0.063829787,0.867509025,0.085398321,0.023346304,0.51198034,0,0,0.081302478,0.63464047,0,0.075458392,0,0,0.889985896,0.034555712,16.99,0.73348019,0.208529799,0.289294554,0.259591584,0.250618812,0.124690594,0.059096535,0.004641089,0.012066832,0.125127995,0.108130248,0.017407332,0.044849478,0.180626664,0.183493754,0.05181241,0.075568298,0.047716568,0.038705714,0.066557444,0.662905501,0.914221219,0.070328756,0.018726592,0.024552643,0.064502705,0.228464419,0.148980441,0.114024136,0.019142738,0.078235539,0.052434457,0.107781939,0.007906783,0.028767123,0.633561644,0.71027027,0.038881608,0.837046745,0.006116208,0.05679336,0.011795544,0.017911752,0.02839668,0.05,0.286818182,0.335454545,0.222272727,0.058181818,0.033181818,0.336063895,0.100143354,37.5,25,12.34777228,6085501102
21,9,0,38,0,10,14.72,75,85,15,16,3.43,1246,455000,82987.35465,0.4339,14918.42,0.136315229,0.927336861,0.172932331,0.029239766,0.423558897,0.005430242,0.002715121,0.042815372,0.683439052,0.005813953,0.21002907,0,0,0.73255814,0.051598837,16.99,0.73348019,0.208529799,0.259259259,0.204537871,0.314314314,0.153820487,0.053053053,0.006006006,0.009009009,0.138680033,0.2213868,0.013575606,0.026106934,0.169381788,0.086048454,0.035296575,0.074143693,0.045739348,0.031954887,0.098997494,0.682412791,0.860902256,0.12514264,0.005705591,0.038037277,0.047546596,0.139977178,0.129707113,0.117154812,0.015975656,0.156333207,0.031190567,0.155952834,0.003042982,0.052993806,0.309704061,0.78,0,0.670367534,0.02143951,0.157733538,0,0.024502297,0.09992343,0.065467075,0.206738132,0.265696784,0.202143951,0.09992343,0.136294028,0.261034847,0.227243928,29.9,30,12.66032699,6085501200
21,9,0,38,0,10,14.72,75,85,15,16,2.99,1304,801100,107003.0069,0.5185,15797.92,0.009505703,0.920292977,0.17116524,0.061882818,0.56791749,0.035110819,0.003949967,0.053105113,0.62885329,0,0.335051546,0,0,0.607388316,0.057560137,16.99,0.73348019,0.208529799,0.141367323,0.160679799,0.243723445,0.284665894,0.118578602,0.044032445,0.006952491,0.324116743,0.134957209,0.012727672,0.017335967,0.113451832,0.124204521,0.055957867,0.109501865,0.035110819,0.01426377,0.039938556,0.451890034,1,0.017322097,0.053838951,0.0332397,0.037921348,0.316947566,0.087546816,0.138576779,0.023876404,0.045411985,0.007022472,0.184456929,0,0.084185681,0.398111723,0.85770751,0.034401508,0.567389255,0.139491046,0.112629595,0.008953817,0.047596607,0.08529689,0.14738897,0.304538799,0.293313812,0.113225964,0.058077111,0.065885798,0.274172185,0.090949227,28.1,23,14.23097721,6085501300
21,9,0,38,0,10,14.72,75,85,15,16,3.74,1326,441100,84138.64818,0.4885,13004.2,0.204288939,0.878816346,0.1348752,0.001831921,0.440119075,0.004808793,0,0.036180444,0.640703333,0,0.342287695,0,0,0.629982669,0.027729636,16.99,0.73348019,0.208529799,0.450176678,0.207420495,0.159010601,0.114840989,0.053003534,0.008127208,0.007420495,0.073505839,0.166933822,0.006411724,0.036409434,0.166933822,0.137623082,0.028852759,0.10487749,0.117013968,0.0302267,0.048774903,0.767764298,0.790575916,0.152859433,0.00748263,0.056119722,0.023516836,0.1191876,0.176910743,0.114911812,0,0.066274719,0.070550508,0.136290754,0,0.034309623,0.490376569,0.663822526,0.02006689,0.760312152,0.009476031,0.130992196,0.005016722,0,0.06187291,0.083617747,0.244027304,0.266211604,0.246302617,0.102389078,0.052332196,0.347378063,0.155484314,34.4,25,11.43462898,6085501502
21,9,0,38,0,10,14.72,75,85,15,16,4.01,2473,685700,135278.4358,0.3729,11275.81,0.023284314,0.942799799,0.728230727,0.019689407,0.135330006,0,0,0.056849695,0.444158208,0.005586592,0.163128492,0.005586592,0,0.820111732,0.005586592,16.99,0.73348019,0.208529799,0.123618502,0.139582481,0.295947605,0.317642243,0.08514122,0.024150634,0.013917315,0.116749861,0.12312812,0.018025513,0.026622296,0.122573489,0.134498059,0.07348863,0.179145868,0.056295064,0.037160288,0.057404326,0.911731844,1,0.034060671,0.025013305,0.026609899,0.023948909,0.28153273,0.135178286,0.184672698,0.034060671,0.097924428,0.041511442,0.080894093,0,0.017563117,0.812294182,0.760810811,0.01396348,0.757787325,0,0.212674544,0.002148228,0,0.013426423,0.026143791,0.116557734,0.302832244,0.259803922,0.191721133,0.082244009,0.213255685,0.070160843,40.2,32,14.22144904,6085503324
21,9,0,38,0,10,14.72,75,85,15,16,2.96,1448,676600,127610.5991,0.4809,8443.502,0.074506284,0.909610215,0.034168123,0.004853427,0.480295088,0.013589594,0.050281499,0.107940206,0.658359666,0.016705069,0.194700461,0,0,0.773041475,0.015552995,16.99,0.73348019,0.208529799,0.219029547,0.205475739,0.26131743,0.191379778,0.096503117,0.018704256,0.007590133,0.047175306,0.174335081,0.006988934,0.03766259,0.165210639,0.135507668,0.041739468,0.154727237,0.05746457,0.03630363,0.080178606,0.641705069,1,0.081640192,0.043960103,0.041004802,0.051348356,0.154783894,0.177318064,0.153675656,0.056520133,0.090506095,0.022534171,0.055781308,0.008496491,0.035019455,0.611450806,0.82,0.04992378,0.790777439,0.004192073,0.083079268,0.006097561,0.025914634,0.024771341,0.069795427,0.33293221,0.267148014,0.154833534,0.077416767,0.08543923,0.203067366,0.19025432,36.6,25,13.22770398,6085501800
21,9,0,38,0,10,14.72,75,85,15,16,3.13,1305,444700,58800.66586,0.4611,15229.79,0.304888889,0.881368538,0.08773277,0.039738913,0.396045306,0.005183337,0,0.060088309,0.661139637,0,0.251815981,0,0,0.702179177,0.046004843,16.99,0.73348019,0.208529799,0.312155592,0.268395462,0.22560778,0.123824959,0.055753647,0,0.014262561,0.110769821,0.177193319,0.006143214,0.016893838,0.17508159,0.120944519,0.037627184,0.05836053,0.111921674,0.035707429,0.077366097,0.680992736,1,0.144303797,0.013924051,0.046835443,0.061181435,0.187341772,0.156118143,0.056118143,0.019409283,0.078481013,0.02278481,0.129535865,0.027848101,0.069295775,0.252957746,0.772828508,0.02556455,0.665530464,0.008095441,0.149978696,0.011930124,0.054111632,0.081380486,0.053782247,0.37516397,0.29296021,0.139921294,0.069960647,0.042850896,0.368784796,0.205029756,31.1,25,12.16077796,6085502002
21,9,0,38,0,10,14.72,75,85,15,16,2.54,1563,590600,119044.1327,0.4444,6895.518,0.048475371,0.955872369,0.175058094,0.009488768,0.720565453,0.005422153,0,0.043958172,0.446017414,0.008163265,0.237244898,0.003061224,0,0.73877551,0.012755102,16.99,0.73348019,0.208529799,0.098207118,0.184640086,0.233342253,0.347337436,0.112924806,0.017661226,0.005887075,0.076103796,0.187064291,0.028272657,0.0348567,0.147560031,0.123741286,0.068938807,0.133230054,0.027691712,0.015298218,0.066421379,0.65255102,1,0.060369318,0.024147727,0.0703125,0.087713068,0.16015625,0.16015625,0.130681818,0.037286932,0.081321023,0.037642045,0.118963068,0,0.03066271,0.640949555,0.673611111,0.05776821,0.78973807,0.005382131,0.105489774,0.00861141,0.004305705,0.024398995,0.094821021,0.275704494,0.321401371,0.187357197,0.054836253,0.05521706,0.206862356,0.064855216,37.3,24,14.35268932,6085502101
21,9,0,38,0,10,14.72,75,85,15,16,2.85,1448,585600,71320.88398,0.4766,11381.95,0.159560724,0.956300813,0.128918987,0.058189115,0.503260597,0.007649862,0.000752445,0.071607725,0.668810013,0,0.369060773,0,0,0.59373849,0.037200737,16.99,0.73348019,0.208529799,0.270532357,0.181476351,0.236691075,0.202453988,0.096774194,0.002968534,0.009103503,0.08013544,0.179834462,0.015675947,0.023074994,0.17268623,0.132555806,0.028592927,0.081264108,0.079382995,0.032856785,0.08477552,0.570165746,0.910179641,0.108129649,0.023379384,0.034272051,0.041710946,0.148512221,0.161264612,0.122741764,0,0.075185972,0.073591923,0.141870351,0,0.028969957,0.187410587,0.625954198,0.053326151,0.713169943,0.016967412,0.109884191,0.02962564,0.023161864,0.040667924,0.058605974,0.347652916,0.297297297,0.189189189,0.075675676,0.026173542,0.308294813,0.207241911,31.5,23,12.89036216,6085502102
21,9,0,38,0,10,14.72,75,85,15,16,2.19,1553,683600,142293.733,0.4581,7712.513,0.059610706,0.957813998,0.124925462,0.015802027,0.694991055,0.016100179,0,0.084376863,0.489681684,0,0.290871935,0,0,0.702997275,0.00613079,16.99,0.73348019,0.208529799,0.02359418,0.159653952,0.275265435,0.309476996,0.174990169,0.022807707,0.034211561,0.072450805,0.181276088,0.032200358,0.039654144,0.124031008,0.170244484,0.060822898,0.149970185,0.027131783,0.038163387,0.035778175,0.559945504,1,0.024524525,0.054554555,0.044044044,0.088088088,0.195195195,0.123123123,0.165165165,0.032532533,0.094594595,0.023023023,0.117617618,0,0,0.533378747,0.729246488,0.040162684,0.790543976,0.031520081,0.094560244,0,0.011692933,0.031520081,0.115466102,0.377118644,0.265360169,0.123940678,0.075741525,0.016419492,0.175776398,0.055279503,41.6,23,15.25717656,6085502202
21,9,0,38,0,10,14.72,75,85,15,16,2.59,1702,991600,148243.8346,0.4748,7297.905,0.019184652,0.917509313,0.085020243,0.04626952,0.735396183,0.000578369,0,0.05465587,0.440739088,0,0.233834586,0.005263158,0,0.760150376,0.00075188,16.99,0.73348019,0.208529799,0.08194113,0.149960223,0.238663484,0.338902148,0.130071599,0.044550517,0.015910899,0.081839213,0.124927704,0.069115095,0.055523424,0.120879121,0.187391556,0.081839213,0.087333719,0.037593985,0.021110468,0.062463852,0.627067669,1,0.050464037,0.022041763,0.042923434,0.052784223,0.201276102,0.16937355,0.162993039,0.019141531,0.094547564,0.049883991,0.071925754,0.002320186,0.059405941,0.476661952,0.682492582,0.07370283,0.739976415,0.044811321,0.087264151,0,0.005306604,0.040683962,0.096117123,0.339274348,0.203691916,0.134309357,0.157861235,0.035009548,0.254193175,0.059861191,43.5,26,14.82975338,6085502301
21,9,0,38,0,10,14.72,75,85,15,16,2.52,1708,776800,157742.7095,0.42,6610.636,0.007437071,0.942481111,0.057854853,0.060186535,0.806616147,0,0.008743806,0.038618479,0.340050057,0,0.184200812,0,0,0.804724991,0.011074197,16.99,0.73348019,0.208529799,0.012911929,0.102331856,0.228560416,0.417806899,0.180188861,0.02698015,0.031219888,0.056251822,0.136986301,0.01311571,0.030894783,0.168026814,0.193966774,0.078257068,0.13494608,0.04036724,0.035558146,0.04080443,0.645256552,1,0.022756659,0.04680631,0.071631756,0.037496768,0.189552625,0.207913111,0.160848203,0.01292992,0.063356607,0.021463667,0.13059219,0,0.080448065,0.737610319,0.780947998,0.043748312,0.803402647,0.018363489,0.051309749,0.005941129,0.03294626,0.044288415,0.080485738,0.319966111,0.237785936,0.134990116,0.099406947,0.113244846,0.184785777,0.057563393,41.4,27,15.68163423,6085502400
21,9,0,38,0,10,14.72,75,85,15,16,2.5,2039,901100,137702.9472,0.4453,5327.993,0,0.938088829,0.073004412,0,0.797833935,0.016847172,0.010429202,0.037705576,0.352198028,0,0.156504065,0,0,0.843495935,0,16.99,0.73348019,0.208529799,0.053145336,0.155639913,0.272776573,0.303145336,0.160520607,0.050976139,0.003796095,0.055756117,0.115523466,0.02166065,0.053349378,0.148415564,0.226634577,0.044925792,0.129161653,0.074608905,0.024468512,0.062976334,0.671747967,0.955882353,0.066714491,0.055236729,0.017216643,0.06527977,0.129124821,0.18866571,0.181492109,0.076757532,0.072453372,0.00286944,0.06456241,0.010760402,0.042801556,0.63229572,0.66,0.083270818,0.805701425,0.030007502,0.060015004,0,0,0.015003751,0.112929624,0.343698854,0.193126023,0.24304419,0.073649755,0.033551555,0.151087832,0.087832393,43.3,22,15.0016269,6085502603
21,9,0,38,0,10,14.72,75,85,15,16,1.93,1687,493300,99421.40403,0.4137,7958.986,0.057084608,0.997889553,0.162814326,0.1000762,0.686563373,0,0,0.036322073,0.490585368,0,0.682866961,0,0.004418262,0.312714777,0,16.99,0.73348019,0.208529799,0.024493795,0.138471587,0.269758328,0.382103201,0.137165251,0.020248204,0.027759634,0.094742189,0.307594615,0.005334011,0.01981204,0.190500381,0.107950216,0.054102108,0.092456185,0.016002032,0.032258065,0.06477013,0.481590574,1,0.016566796,0.015509341,0.041945717,0.027846317,0.26471625,0.173070145,0.096580895,0.049347903,0.093056045,0.09552344,0.097285865,0.003877335,0.102643172,0.289427313,0.756468798,0.050053629,0.749731856,0.041830533,0.05434394,0.005362889,0.063639614,0.03503754,0.142642078,0.251035002,0.181407603,0.245013173,0.078660143,0.070380128,0.140462281,0.065532131,33.5,26,15.22501633,6085502604
21,9,0,38,0,10,14.72,75,85,15,16,2.42,1463,730800,108473.7664,0.4232,7240.395,0.039930556,0.913824716,0.150020721,0.036469126,0.677165354,0.007252383,0,0.066307501,0.509219642,0.008056395,0.351460222,0,0,0.624370594,0.01611279,16.99,0.73348019,0.208529799,0.102475533,0.159758204,0.320667818,0.282671272,0.10333909,0.015544041,0.015544041,0.087443017,0.135930377,0.024450891,0.051181102,0.168876917,0.16970576,0.069622876,0.100082884,0.041649399,0.02859511,0.063613759,0.580060423,1,0.070224719,0.023675762,0.010433387,0.040529695,0.227929374,0.153691814,0.1464687,0.037319422,0.108747994,0.059791332,0.041733547,0,0.04057971,0.551207729,0.846625767,0.050161812,0.832119741,0.004045307,0.075242718,0.004449838,0.021035599,0.010517799,0.049403748,0.24318569,0.255110733,0.242759796,0.128194208,0.081345826,0.268545379,0.067136345,40.7,27,14.26194588,6085502701
21,9,0,38,0,10,14.72,75,85,15,16,2.8,2481,844300,155274.0899,0.4039,7203.906,0.012031139,0.926972909,0.100057285,0.045636815,0.775825854,0.004200878,0,0.051556234,0.38280804,0,0.150428266,0,0,0.843683084,0.005888651,16.99,0.73348019,0.208529799,0.069595131,0.14686425,0.219105583,0.347975655,0.169092352,0.020111141,0.027255888,0.043727325,0.071605881,0.029406149,0.067023105,0.15142257,0.171854115,0.080389536,0.149894978,0.064349819,0.02711476,0.080389536,0.756423983,1,0.053790767,0.023718763,0.030495553,0.065650148,0.16772554,0.198221093,0.186361711,0.031342651,0.119440915,0.033883947,0.043625582,0,0.052738337,0.823022312,0.688847813,0.097821444,0.757368646,0.005126015,0.0824434,0.005553182,0.024775737,0.022639897,0.040246212,0.321969697,0.223484848,0.179450758,0.156723485,0.061079545,0.247278977,0.058812297,44.9,28,14.99259063,6085502903
21,9,0,38,0,10,14.72,75,85,15,16,2.76,1668,575000,92384.30634,0.4234,7416.133,0.069244604,0.936326531,0.198599187,0.044509715,0.65228197,0,0,0.072525983,0.526816133,0,0.336472065,0,0,0.656622724,0.00690521,16.99,0.73348019,0.208529799,0.092682927,0.196747967,0.296585366,0.246178862,0.142439024,0.019186992,0.006178862,0.080207863,0.12742883,0.018978762,0.034794397,0.152959783,0.171938545,0.065295978,0.123361952,0.045187528,0.041120651,0.081563488,0.698053986,1,0.052310375,0.032258065,0.019616391,0.033565824,0.285527463,0.098081953,0.139930253,0.016129032,0.175675676,0.031386225,0.075414124,0.003923278,0.044964029,0.631294964,0.810066477,0.047157338,0.769501983,0.009255178,0.067871309,0,0.012780961,0.059056853,0.068917669,0.225716929,0.275670675,0.083718779,0.236355227,0.091119334,0.240171713,0.065521916,39.7,29,14.2900813,6085502906
21,9,0,38,0,10,14.72,75,85,15,16,2.65,1660,599300,97851.43832,0.3954,10822.88,0.056440903,0.923809524,0.119345348,0.018389114,0.721956602,0.007539537,0,0.064913571,0.455322164,0,0.430521697,0,0,0.555826426,0.013651877,16.99,0.73348019,0.208529799,0.085598923,0.181426649,0.380080754,0.24333782,0.071601615,0.018573351,0.019380888,0.083302685,0.162559765,0.01140125,0.046340566,0.146561236,0.178558293,0.062522986,0.075211475,0.043582199,0.030525929,0.08569327,0.734275963,1,0.08419244,0.044329897,0.032302405,0.043298969,0.183848797,0.1604811,0.133333333,0.025429553,0.165979381,0.043642612,0.035738832,0,0.015834933,0.47696737,0.733400402,0.0582357,0.845968298,0.008614748,0.066850448,0.004135079,0.012749828,0.003445899,0.079765825,0.23197951,0.224661544,0.249176729,0.131357483,0.072813758,0.209653648,0.103352985,35.6,28,14.16231494,6085502909
21,9,0,38,0,10,14.72,75,85,15,16,2.47,1530,641200,90594.84241,0.4158,7561.066,0.044469783,0.91430131,0.222865412,0.018813314,0.594790159,0.021128799,0,0.03357453,0.582784572,0,0.41260745,0,0,0.573065903,0.014326648,16.99,0.73348019,0.208529799,0.099709182,0.156626506,0.328624844,0.237224761,0.124221022,0.017033652,0.036560033,0.066570188,0.13024602,0.016208394,0.075542692,0.166714906,0.141823444,0.065701881,0.100434153,0.090593343,0.03154848,0.059334298,0.628223496,0.953125,0.07761194,0.041791045,0.023283582,0.062686567,0.207164179,0.109253731,0.142089552,0.013731343,0.077014925,0.015522388,0.118208955,0.010746269,0.062458026,0.443922095,0.78366112,0.031862745,0.778186275,0.015318627,0.139705882,0.003063725,0,0.010416667,0.070886076,0.255696203,0.237974684,0.243670886,0.079113924,0.10443038,0.241678726,0.096092619,38.8,27,14.4349813,6085502910
21,9,0,38,0,10,14.72,75,85,15,16,3,2125,664500,128957.2687,0.3843,7289.795,0.006338028,0.933623504,0.13468939,0.02950339,0.679127726,0.003298516,0,0.057357522,0.507252581,0.004955947,0.182268722,0,0,0.81277533,0,16.99,0.73348019,0.208529799,0.061828661,0.176316479,0.317264868,0.310715221,0.111605973,0.005501703,0.016767095,0.064504306,0.117463808,0.011361554,0.04636247,0.146417445,0.156862745,0.093091442,0.127909108,0.052593,0.039215686,0.058640279,0.781938326,1,0.043900544,0.015928516,0.020590521,0.064102564,0.186091686,0.166666667,0.191142191,0.032634033,0.100621601,0.026029526,0.111888112,0,0,0.879955947,0.777847309,0.039215686,0.834509804,0.002745098,0.071372549,0.004313725,0.015294118,0.023529412,0.103673469,0.227755102,0.295510204,0.143265306,0.148571429,0.065714286,0.211105003,0.046728972,40.7,27,14.50013099,6085503003
