,population_density,average_household_income,employ_rate,gini_index,poverty_family_below_poverty_level_rate,housing_unit_median_value,housing_unit_median_gross_rent,age_median,voting_2016_dem_percentage,voting_2016_gop_percentage,number_of_years_of_education,diversity,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,dropout_16_19_inschool_rate,health_insurance_none_rate,education_less_than_high_school_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,average_household_size,household_type_family_rate,fips
141,27784.62,126164.24513,0.915453527436,0.5329,0.0263852242744,1165100.0,1468.0,38.6,0.8553169356270001,0.09442505372369996,14.5741605515,0.599632242576,0.0490158240062,0.274411424161,0.721518987342,1.0,0.0535808089652,0.151434289526,0.505165470145,0.0253895990194,0.0,0.37348975661,0.0,0.033269129749599995,0.0626860444756,2.31,0.46144480519500003,6075040200
142,13220.45,128990.30612200001,0.961638491547,0.425,0.008836524300440001,612900.0,1831.0,36.5,0.763759178293,0.186891084839,15.0949803149,0.47928964497000004,0.0336894001643,0.522596548891,0.7594339622640001,1.0,0.0544611819235,0.07480314960630001,0.677307692308,0.0192307692308,0.0,0.24461538461500001,0.0,0.0330769230769,0.0257692307692,2.21,0.577380952381,6081608502
143,10201.6,121047.478992,0.9405520169850001,0.3751,0.034632034632,714200.0,1744.0,42.1,0.763759178293,0.186891084839,14.4352741662,0.523671272128,0.0619369369369,0.686936936937,0.793442622951,1.0,0.0815040650407,0.08875070661389999,0.660913705584,0.009137055837559999,0.00527918781726,0.16588832487299998,0.0048730964467,0.08040609137060001,0.07350253807110001,2.9,0.693277310924,6081608501
144,21370.32,204075.964392,0.985857395404,0.3981,0.029761904761900007,1112700.0,2216.0,37.3,0.8553169356270001,0.09442505372369996,16.5705394191,0.417372657323,0.07247706422019999,0.329357798165,0.796657381616,1.0,0.0675381263617,0.0399377593361,0.7463706233990001,0.0307429547395,0.0,0.141759180188,0.0,0.0157984628523,0.0653287788215,2.27,0.498516320475,6075022702
145,8600.628,66847.7645306,0.8884481903820001,0.4396,0.0864864864865,410400.0,1231.0,31.6,0.7931424750689999,0.148711258246,13.4046532847,0.6098681621850001,0.0218658892128,0.200437317784,0.843636363636,1.0,0.124387254902,0.12043795620400001,0.5925245098040001,0.11642156862700001,0.0,0.0992647058824,0.018688725490200002,0.0741421568627,0.0989583333333,2.42,0.5514157973170001,6001431100
146,1944.254,235082.569444,0.980158730159,0.5121,0.0267379679144,1308600.0,3015.0,46.6,0.763759178293,0.186891084839,17.3349613349,0.319912990033,0.0625,0.607421875,0.7449088960340001,1.0,0.00862316757689,0.0008140008140010001,0.8079908019550001,0.00517390054613,0.0,0.163265306122,0.0,0.0,0.023569991376799996,2.41,0.649305555556,6081613000
147,12778.16,105954.127967,0.911165730337,0.4382,0.0348406226835,676500.0,1355.0,39.6,0.7931424750689999,0.148711258246,14.771262699600001,0.525696187245,0.05185909980430002,0.502935420744,0.7762645914399999,0.956363636364,0.08976441917139999,0.09840348330910001,0.650690495532,0.021121039805000002,0.00264012997563,0.20775792039000002,0.0038586515028400004,0.037164906580000004,0.07676685621450001,2.53,0.696078431373,6001428100
148,16411.34,53537.841833,0.927686973749,0.434,0.165625,332800.0,1075.0,43.2,0.733480189578,0.20852979907400002,12.4051446945,0.646736525071,0.0301075268817,0.258781362007,0.795013850416,1.0,0.15235602094200001,0.27266881028900003,0.294893720987,0.0356706572196,0.00146591741999,0.487661861715,0.0029318348399699997,0.164427070608,0.0129489372099,2.82,0.709534368071,6085503712
149,6800.0880000000025,137426.88229100002,0.9719985999299998,0.3153,0.0283742331288,625000.0,2137.0,33.2,0.7931424750689999,0.148711258246,15.8426800472,0.656848039943,0.0658741951461,0.30014858841,0.8382838283830001,1.0,0.0577609745852,0.0274498229044,0.364839319471,0.08002520478889999,0.00084015963033,0.439193446755,0.005461037597140001,0.006301197227470001,0.103339634531,2.52,0.6914103923649999,6001450101
150,25696.27,59541.2521441,0.847269624573,0.4299,0.123376623377,461600.0,1245.0,33.3,0.8553169356270001,0.09442505372369996,11.9252793296,0.7637224354909999,0.061191626409,0.374396135266,0.765591397849,1.0,0.15986949429000002,0.37884078212300004,0.184357541899,0.204841713222,0.0162942271881,0.256052141527,0.00186219739292,0.30586592178800004,0.0307262569832,3.59,0.660377358491,6075061200
151,14108.52,73716.3398693,0.9070762052879999,0.41100000000000003,0.1796875,392900.0,1413.0,30.3,0.733480189578,0.20852979907400002,11.2904470891,0.672521114799,0.0,0.42950513538699997,0.691304347826,0.9863481228669999,0.189920217941,0.37793502733999995,0.370110916521,0.0301615100214,0.0031134461957600004,0.17415839657499999,0.0,0.39832652266999996,0.024129208017099998,4.79,0.8366013071899999,6085503711
152,7946.281999999997,190302.288428,0.954050785973,0.4914,0.0,1249400.0,2048.0,39.8,0.733480189578,0.20852979907400002,16.588151994300002,0.506580496732,0.0512085210979,0.606718557968,0.703578663065,1.0,0.0578823529412,0.06844465423650001,0.611921568627,0.0,0.0078431372549,0.34384313725500004,0.0,0.015058823529399997,0.021333333333299998,2.75,0.697322970639,6085510600
153,2337.306,101673.61667999999,0.950395778364,0.4126,0.0333333333333,394500.0,1629.0,41.1,0.689128114392,0.254389718539,14.396358850599999,0.395479061791,0.0288161993769,0.6460280373830001,0.80650994575,0.964989059081,0.0420987463241,0.0807194560211,0.766754372388,0.0190373007274,0.0,0.09874632409839999,0.0027859464479200002,0.0479801888253,0.0646958675128,2.56,0.6736166800319999,6013320004
154,8370.41,54687.8099174,0.803612605688,0.4047,0.226678291194,201300.0,1270.0,29.6,0.689128114392,0.254389718539,12.3018612521,0.790289543355,0.048492791612099996,0.5072083879420001,0.81007751938,0.8737201365189999,0.146304098047,0.235532994924,0.283224818077,0.244350823439,0.000957487552662,0.132324779778,0.022788203753400002,0.18747606281100002,0.12887782458799998,3.57,0.789944903581,6013311000
155,8209.159,122163.74269000001,0.898162327718,0.4399,0.0371567043619,795300.0,1801.0,41.6,0.733480189578,0.20852979907400002,15.1792041824,0.614381355706,0.0138408304498,0.631487889273,0.642922374429,1.0,0.0936063518596,0.043276212605300006,0.525282072712,0.066025908901,0.00167154199749,0.316757208525,0.0,0.0236105307146,0.06665273715,2.78,0.723976608187,6085506101
156,14502.51,83783.986515,0.916593245228,0.4062,0.0665212649945,690800.0,1307.0,36.6,0.7931424750689999,0.148711258246,15.3625992063,0.6973653859550001,0.07808857808860001,0.200466200466,0.72480620155,1.0,0.0489232699143,0.09102182539680001,0.46330754756399994,0.12189002718,0.013380723395400002,0.245243570981,0.00794480451599,0.0445327200502,0.10370060631400001,2.01,0.38643067846600004,6001405200
157,41803.57,91519.4630872,0.950695322377,0.5507,0.034398034397999995,574400.0,1093.0,45.5,0.8553169356270001,0.09442505372369996,15.6076817558,0.616685850316,0.141435306443,0.24777370351,0.598308668076,1.0,0.08026624902110001,0.0731595793324,0.523101018011,0.0732184808144,0.0,0.31558339859,0.0,0.0234925606891,0.0646045418951,1.56,0.248322147651,6075016000
158,7172.918000000002,74669.0335306,0.879606099111,0.4034,0.0822784810127,384500.0,1787.0,37.5,0.733480189578,0.20852979907400002,11.510081612999999,0.683122612939,0.0104098893949,0.55888093689,0.7136204889409999,0.934146341463,0.172204968944,0.40350456073,0.255900621118,0.027484472049699997,0.0031055900621100004,0.432919254658,0.011801242235999999,0.250465838509,0.0183229813665,4.2,0.8310322156479999,6085503305
159,12638.87,65760.69705090001,0.854911981829,0.4354,0.207692307692,338500.0,1392.0,36.4,0.733480189578,0.20852979907400002,11.771790467999999,0.680835949305,0.0179041600843,0.502369668246,0.763102725367,0.9794117647059999,0.193876070237,0.355302705024,0.329366765831,0.0339991500212,0.0,0.43334749964599995,0.0252160362658,0.140246493838,0.037824054398599996,3.68,0.836461126005,6085503304
160,6865.879,74784.13043480001,0.871369294606,0.3524,0.08412322274879999,285800.0,1790.0,34.5,0.733480189578,0.20852979907400002,11.6583447332,0.698117766877,0.00755124056095,0.731391585761,0.6489675516219999,0.859922178988,0.169871069894,0.341655266758,0.354218502601,0.022845510065599997,0.0169644876725,0.34087310563199996,0.0,0.242705270301,0.022393123727700002,4.78,0.917391304348,6085503306
161,6719.82,70565.43606210001,0.885147324113,0.4021,0.136194029851,261200.0,1304.0,34.6,0.707222967207,0.228093380471,12.090957446800001,0.45521845734300004,0.08829268292680001,0.36048780487800003,0.7374830852500001,1.0,0.211574789627,0.319680851064,0.7195603640739999,0.020092735703200002,0.00841490640563,0.0236991241628,0.016314614459899998,0.146316331788,0.0656019234072,3.06,0.5735687533439999,6097153002
162,16026.34,130277.706058,0.9493219129189999,0.5056,0.0785472972973,724200.0,1392.0,41.5,0.7931424750689999,0.148711258246,15.4727177335,0.560593130196,0.0628199162401,0.34388087482600005,0.6211096075779999,1.0,0.0567583382095,0.0435466946485,0.615399572234,0.0740812755201,0.00330546373712,0.224577095081,0.00174995139024,0.013221854948499999,0.0676647870892,2.55,0.587884806356,6001427800
163,7072.946,137466.597618,0.9101836393989999,0.3783,0.0494699646643,771500.0,1832.0,41.6,0.733480189578,0.20852979907400002,14.7057284855,0.45033776465,0.0,0.778871051269,0.749335106383,1.0,0.053624260355,0.06722469264980001,0.724212421242,0.019441944194400002,0.0104410441044,0.136273627363,0.0,0.047344734473400006,0.062286228622900015,2.79,0.732780942517,6085506802
164,7009.629,139875.82335299999,0.928955866523,0.3885,0.00835945663532,908700.0,1761.0,47.7,0.763759178293,0.186891084839,15.760991207,0.350616487079,0.019089574155700003,0.8861967694570001,0.681027340514,1.0,0.031214203894599998,0.0271782573941,0.790976584809,0.0,0.0011422044546,0.145345516848,0.0,0.0131353512279,0.0494003426613,2.58,0.7163173652689999,6081607300
165,8729.21,95883.1987697,0.934512296214,0.3778,0.0818604651163,461400.0,1617.0,34.7,0.733480189578,0.20852979907400002,14.5224558051,0.671439600689,0.0670731707317,0.288378766141,0.929104477612,1.0,0.12193236715,0.146679407549,0.500963020031,0.029083204930699998,0.0113636363636,0.211671802773,0.0,0.149268104777,0.0976502311248,1.99,0.413302575932,6085501900
166,11658.95,144189.018692,0.9201465201469999,0.4125,0.0201149425287,806800.0,2193.0,40.6,0.7931424750689999,0.148711258246,16.3478527607,0.45831795380199997,0.0478309232481,0.6173526140160001,0.731531531532,1.0,0.043023723361499996,0.0490797546012,0.7145154804989999,0.028950542822699998,0.0032167269803,0.154000804182,0.0,0.0209087253719,0.0784077201448,2.91,0.81308411215,6001420100
167,8436.825,101415.16919500001,0.922405660377,0.3978,0.046994535519099996,458200.0,1467.0,35.0,0.7931424750689999,0.148711258246,13.7293060201,0.727117405975,0.0788247939807,0.500537441777,0.8675733715100001,0.9648798521259999,0.0971916299559,0.153637123746,0.35792951541900003,0.0625,0.0072962555066099985,0.328331497797,0.0,0.162307268722,0.0816354625551,2.8,0.71178529755,6001441700
168,3333.461,144779.36665,0.982300884956,0.5313,0.041390728476800004,805600.0,1640.0,51.8,0.7881500077310001,0.159458254882,16.1432936144,0.233689091074,0.041725936462800005,0.553342816501,0.766923736075,1.0,0.0142988929889,0.031164069660900007,0.872900590104,0.010213345438,0.0195188379483,0.0515206536541,0.0,0.0138447571493,0.0320018157059,2.15,0.59772389906,6041126200
169,14344.69,97894.9266746,0.9380831212890001,0.4224,0.0586336740183,527600.0,1548.0,29.4,0.733480189578,0.20852979907400002,12.945036135399999,0.5330361554699999,0.0351816443595,0.36673040153,0.8269030239830001,1.0,0.201623338431,0.27824267782400003,0.652970180794,0.033928152148400004,0.0017609767551099995,0.170579948345,0.0157313923456,0.09626672927919999,0.0287626203334,3.36,0.73682124455,6085509000
170,14707.85,96042.96455419999,0.9029126213590001,0.397,0.0355411954766,607600.0,1489.0,39.9,0.7931424750689999,0.148711258246,15.615,0.6141491378,0.042181069958800006,0.433127572016,0.7434679334919999,1.0,0.06615450277419999,0.074375,0.558798646362,0.0414551607445,0.0025380710659899997,0.24576988155699997,0.0,0.075296108291,0.0761421319797,2.52,0.664876476907,6001420500
171,5788.44,55432.163742699995,0.826306913997,0.4333,0.13754045307399998,154000.0,1185.0,39.3,0.622546726726,0.317780184152,13.0765217391,0.649627429809,0.227409638554,0.49246987951800003,0.764525993884,1.0,0.177626303128,0.127536231884,0.549719326383,0.16439454691299998,0.054530874097800004,0.0777866880513,0.0,0.0637530072173,0.08981555733760001,2.42,0.602339181287,6095250400
172,3356.268,102476.23172699999,0.932432432432,0.409,0.0211827007944,543300.0,1611.0,47.9,0.707222967207,0.228093380471,15.6807497769,0.209520214929,0.028406102051599998,0.697527617044,0.7187028657619999,1.0,0.0510590858417,0.0303481106813,0.885682574917,0.010654827968899999,0.000665926748058,0.027302996670400002,0.0,0.00377358490566,0.0719200887902,2.4,0.61342717921,6097152300
173,6118.401,67108.37483019999,0.8912529550830001,0.4407,0.09063214013710001,293300.0,1461.0,35.5,0.689128114392,0.254389718539,14.2289991683,0.567099534767,0.0776617954071,0.361586638831,0.829099307159,1.0,0.12588427353499998,0.0801219850291,0.586976237983,0.0210411754036,0.015236713223299999,0.289497551243,0.0,0.037729004172,0.04951931797569999,2.5,0.594386600272,6013321200
174,19655.64,120241.028571,0.9779721412369999,0.4524,0.025078369906,851800.0,1800.0,40.8,0.8553169356270001,0.09442505372369996,15.925231368699999,0.413710943894,0.0345715336521,0.22728944464899997,0.679611650485,1.0,0.08285077951,0.0233804188992,0.75144766147,0.0253897550111,0.0,0.12583518931,0.0,0.0628062360802,0.034521158129199994,1.71,0.243047619048,6075020402
175,24846.12,179775.344931,0.973217964565,0.4325,0.0,940800.0,2096.0,44.0,0.8553169356270001,0.09442505372369996,16.2215053763,0.38250068174999996,0.0930359085963,0.4880304679,0.822742474916,0.84375,0.048741637464199995,0.021863799283199998,0.775087607518,0.0375915896782,0.0111500477859,0.109270468302,0.0,0.010831474992,0.0560688117235,1.88,0.22975404919,6075020401
176,12027.38,58440.51918740001,0.8662060301510001,0.3753,0.15870786516899998,172900.0,1213.0,31.0,0.7931424750689999,0.148711258246,11.8528225806,0.748203555749,0.108651911469,0.528169014085,0.790476190476,0.8803827751200001,0.17242406194200002,0.305443548387,0.21530673019699997,0.379988088148,0.044967242406199995,0.064919594997,0.0,0.22275163788000002,0.07206670637280001,3.79,0.803611738149,6001409200
177,3129.392000000001,144009.476584,0.949047224524,0.4094,0.0,819600.0,2128.0,43.9,0.763759178293,0.186891084839,15.774422187999999,0.592917637722,0.014122759369900003,0.7729494839759999,0.814476458187,0.905660377358,0.0248226950355,0.039137134052400005,0.53073286052,0.043735224586300005,0.0028368794326199998,0.34633569740000003,0.0,0.0205673758865,0.0557919621749,2.32,0.61652892562,6081610304
178,29898.82,63164.312617699994,0.847961630695,0.4317,0.115428571429,495400.0,1026.0,45.2,0.8553169356270001,0.09442505372369996,11.443562305799999,0.48353064448,0.020295202952,0.6669741697420001,0.614107883817,0.950819672131,0.10922021844,0.400414221609,0.07569215138430001,0.1079502159,0.0,0.702311404623,0.007112014224029998,0.059690119380199996,0.047244094488199995,3.69,0.823917137476,6075026401
179,1755.104,211542.460137,0.950498453077,0.4337,0.0,950200.0,3501.0,46.7,0.689128114392,0.254389718539,16.5255438768,0.277240492434,0.00678733031674,0.939366515837,0.738439306358,1.0,0.00778403444849,0.015399657785399999,0.8415923356460001,0.0,0.0,0.113809051867,0.0,0.00594648166501,0.0386521308226,2.75,0.8337129840549999,6013351200
180,8244.007,121463.40718099999,0.9519087754090001,0.3386,0.0164728682171,690000.0,1696.0,44.7,0.7931424750689999,0.148711258246,14.9771079741,0.655506870532,0.0,0.6623376623380001,0.7750865051899999,1.0,0.00987193169691,0.0255627623045,0.4376495612870001,0.0239298059027,0.0,0.36798723743699996,0.0,0.050252592395599996,0.120180802978,2.83,0.7883880825059999,6001442601
181,9697.733,115146.535868,0.929332806948,0.4865,0.12051868802400001,746400.0,1513.0,40.0,0.7931424750689999,0.148711258246,13.8843195266,0.661178770665,0.07382169222030001,0.505962521295,0.7283950617280001,1.0,0.0980153908465,0.102662721893,0.470230862697,0.054475496152300004,0.00121506682868,0.31328473066,0.00243013365735,0.124139327663,0.034224382341,3.03,0.8038013488660001,6001442602
182,10238.22,90437.957958,0.935430463576,0.4011,0.0378250591017,892400.0,1801.0,38.8,0.763759178293,0.186891084839,14.4939467312,0.6194975657339999,0.057724957555200004,0.227504244482,0.703980099502,1.0,0.13985837127,0.09408509166380001,0.551542513168,0.017055430148,0.0,0.23601705543,0.0,0.122397792827,0.07298720842739999,2.33,0.508108108108,6081607200
183,8545.306,82534.6695558,0.874011299435,0.4183,0.139678615575,399700.0,1385.0,35.5,0.7931424750689999,0.148711258246,13.0085354897,0.791495274505,0.0,0.518959913326,0.826722338205,1.0,0.07490415806549999,0.18238993710700002,0.310425844347,0.12129221732699999,0.0223201174743,0.251101321586,0.0566813509545,0.153010279001,0.08516886930980001,3.65,0.8764897074760001,6001437300
184,7541.982,62451.53497740001,0.833862014274,0.4203,0.158847736626,308100.0,1103.0,36.0,0.689128114392,0.254389718539,13.056074766400002,0.7228366932539999,0.0538095238095,0.45619047618999997,0.678496868476,1.0,0.104933437745,0.165675446049,0.301110894562,0.377704151238,0.00467745078932,0.188852075619,0.0,0.0641200545703,0.0635353732216,2.56,0.611474584801,6013367100
185,22728.16,48539.02439019999,0.838014369693,0.5094,0.23368740515900002,408100.0,871.0,34.4,0.7931424750689999,0.148711258246,12.921200750499999,0.560136707688,0.025409836065599996,0.13606557377,1.0,0.988023952096,0.136147038802,0.222326454034,0.162947937796,0.629479377958,0.005747126436779999,0.115956727519,0.0023664638269099997,0.0486815415822,0.0348208248817,2.46,0.554247266611,6001402400
186,6746.696,155256.980198,0.946984126984,0.414,0.024489795918400004,796500.0,1266.0,44.7,0.733480189578,0.20852979907400002,15.0589774079,0.488350083013,0.0380952380952,0.6971428571430001,0.7821038251369999,0.9318181818179999,0.0517567057046,0.0668252080856,0.695215911127,0.0107507615123,0.00394194588783,0.13563877441299999,0.0164845009855,0.0707758466225,0.06719225945169999,2.62,0.727722772277,6085500500
187,7487.352,103313.89925399999,0.958263772955,0.4121,0.0811485642946,374200.0,1507.0,42.1,0.689128114392,0.254389718539,14.0075723831,0.5709549715169999,0.0829769033362,0.6005132591960001,0.7378917378919999,1.0,0.095399188092,0.104231625835,0.6173883626519999,0.11299052774,0.0,0.174221921516,0.0,0.057848443843,0.037550744249,2.75,0.7472014925370001,6013370000
188,2663.0679999999998,78996.2827988,0.8567428838079999,0.4881,0.12064090480699999,500700.0,1414.0,31.1,0.733480189578,0.20852979907400002,13.043530351500001,0.5558306201959999,0.02,0.380714285714,0.7035647279549999,0.8733509234829999,0.174382345886,0.17571884984000002,0.636843367714,0.0199088510434,0.010793955385,0.131206524346,0.0,0.118253777884,0.0829935236268,3.03,0.77332361516,6085512310
189,1547.161,133541.767442,0.941820276498,0.452,0.0221674876847,537900.0,1428.0,39.6,0.733480189578,0.20852979907400002,14.3658759124,0.489131654177,0.0804106073567,0.808383233533,0.794708994709,0.867549668874,0.0774096385542,0.0898722627737,0.6909909909909999,0.0357357357357,0.0,0.158858858859,0.0,0.0441441441441,0.0702702702703,3.05,0.755348837209,6085512311
190,5593.743,133159.014778,0.9077007099950001,0.3874,0.0615199034982,537900.0,2082.0,38.3,0.733480189578,0.20852979907400002,14.1831466147,0.456134523086,0.0360873694207,0.7397910731239999,0.906290115533,0.915708812261,0.037802907916,0.07939600584510001,0.723424878837,0.038772213247199996,0.0016155088853,0.05008077544430002,0.0048465266558999995,0.09596122778680001,0.08529886914380001,3.05,0.8167487684729999,6085512312
191,4140.275,115466.12510199999,0.947252747253,0.5034,0.168186423506,576500.0,1676.0,29.0,0.733480189578,0.20852979907400002,13.207765386199998,0.47410946748099997,0.0253365003959,0.414093428345,0.8871892925429999,1.0,0.12713700939099998,0.211895910781,0.7019757200669999,0.0499880980719,0.0,0.05831944775050001,0.000238038562247,0.162818376577,0.026660318971700004,3.35,0.8017871649070001,6085512313
192,4248.442,88224.98803260001,0.910207939509,0.4759,0.125333333333,494100.0,1347.0,32.7,0.733480189578,0.20852979907400002,13.2845113549,0.532552939954,0.00381497377206,0.5836909871239999,0.7369281045749999,1.0,0.147661062094,0.20974738453699998,0.655471821756,0.0353866317169,0.0162188728702,0.0668414154653,0.0014744429882,0.16972477064199998,0.054882044560900005,2.84,0.7180469123980001,6085512314
193,2714.923,61044.191616799995,0.9452653485950001,0.474,0.148185998978,121900.0,1171.0,32.4,0.707222967207,0.228093380471,12.683226675699999,0.566053116807,0.058624577226599986,0.38077790304399994,0.583271650629,0.963553530752,0.13083098285999994,0.20293027955499998,0.620091126058,0.0369928400955,0.0299414189629,0.023106964634400002,0.0197439791712,0.204925146453,0.0651985246257,2.75,0.585928143713,6097151402
194,21353.98,178064.509246,0.96290726817,0.4523,0.0310880829016,1197500.0,2125.0,40.1,0.8553169356270001,0.09442505372369996,17.0944041008,0.321967677718,0.081045751634,0.492810457516,0.839522546419,1.0,0.025008805917599998,0.004698846646729999,0.814100315679,0.0105226236408,0.0,0.111890564714,0.0,0.0140301648544,0.0494563311119,2.01,0.411806543385,6075021200
195,31579.81,72159.9731363,0.9342770475229999,0.3946,0.0,553300.0,1269.0,35.9,0.7931424750689999,0.148711258246,15.2009569378,0.6599492798569999,0.08762254901960001,0.0912990196078,0.751677852349,1.0,0.0979474252791,0.0743801652893,0.503781058696,0.254231184732,0.0028808066258599998,0.124594886568,0.004321209938779999,0.055095426719500004,0.055095426719500004,1.87,0.425117528543,6001405301
196,4963.888,90412.64880950001,0.9409001956949999,0.4698,0.07430830039530001,349600.0,1127.0,44.8,0.689128114392,0.254389718539,13.824345969000001,0.668707395279,0.047258979206,0.601134215501,0.661949685535,1.0,0.08113631718780001,0.12493326214600001,0.494788473329,0.124667892908,0.0,0.236664622931,0.0,0.0241160842019,0.11976292662999999,2.42,0.6274801587300001,6013359103
197,15875.43,49200.0,0.823085846868,0.4059,0.159722222222,369800.0,1011.0,38.2,0.7931424750689999,0.148711258246,12.562736047000001,0.731046829877,0.12290127602399999,0.222968435191,0.789156626506,0.875621890547,0.11784009546499999,0.268569030634,0.19451073985700001,0.338902147971,0.0038782816229099995,0.325477326969,0.0,0.0897971360382,0.0474343675418,2.55,0.551301684533,6001405700
198,5334.076,45639.3968872,0.844644317253,0.4476,0.34200743494400004,380000.0,1311.0,34.0,0.7881500077310001,0.159458254882,13.334317779100001,0.762843728236,0.060329067641699985,0.170018281536,0.612903225806,1.0,0.16477702192,0.21086828115800002,0.31179138322,0.300453514739,0.005668934240359999,0.09637188208619996,0.0060468631897200005,0.164399092971,0.11526832955399999,2.57,0.523346303502,6041129000
199,4945.88,97843.00867889999,0.918653158522,0.3761,0.0072083879423300015,492200.0,1474.0,39.0,0.7931424750689999,0.148711258246,13.9515636022,0.440875880236,0.0290262172285,0.739700374532,0.8297468354430001,1.0,0.0719866999169,0.11450740653699999,0.6977593361,0.0112863070539,0.0046473029045600005,0.268215767635,0.000165975103734,0.0107883817427,0.00713692946058,2.87,0.7357762777240001,6001450400
200,16989.7,95777.3657783,0.9134853743179999,0.4555,0.0357723577236,691800.0,1551.0,45.1,0.8553169356270001,0.09442505372369996,13.2379415456,0.49961722396200003,0.00576036866359,0.682411674347,0.48846370287,1.0,0.0754563894523,0.20476958938499998,0.254496281271,0.0101419878296,0.00189317106153,0.657741717377,0.00189317106153,0.0281271129141,0.0457065584855,2.85,0.712630359212,6075035300
201,7763.433000000001,85933.73063169999,0.945205479452,0.4273,0.055999999999999994,248700.0,1503.0,35.2,0.689128114392,0.254389718539,14.960424028299999,0.7464514502509999,0.101713062099,0.69164882227,0.8482972136220001,1.0,0.16237519705700001,0.0501766784452,0.236468733579,0.183394640042,0.00367840252233,0.380451918024,0.0,0.101944298476,0.09406200735680001,2.27,0.595947556615,6013359104
202,2543.519,123671.19133599999,0.931662870159,0.3863,0.050246305418699996,641300.0,1654.0,49.8,0.689128114392,0.254389718539,15.3049086349,0.317758700074,0.040194040194000004,0.821205821206,0.704641350211,1.0,0.036626916524699994,0.0512361160874,0.8163490748409999,0.012703673018499999,0.005523336095,0.120132560066,0.0,0.013532173432799999,0.031759182546299995,2.49,0.7328519855600001,6013338201
203,1761.731,395738.85383800004,0.9155574043260001,0.5549,0.027226318774799998,2000001.0,2975.0,48.8,0.763759178293,0.186891084839,16.493872549000002,0.481813552382,0.128721942281,0.833256985799,0.625068719076,1.0,0.018085650912799997,0.04240196078430001,0.669339703122,0.0107490189387,0.0,0.257805835182,0.0,0.00221805152704,0.059887391230199996,3.08,0.926919032597,6081605600
204,12301.61,74007.8402367,0.872139973082,0.4216,0.08276797829039999,582000.0,1229.0,32.9,0.7931424750689999,0.148711258246,15.338729382999999,0.601807820989,0.041134751773,0.209929078014,0.817567567568,0.903846153846,0.116152019002,0.0320708613317,0.572921615202,0.22517814726799998,0.0,0.111638954869,0.0,0.0083135391924,0.08194774346789999,2.03,0.36341222879699997,6001401100
205,11020.05,77379.3142857,0.85342019544,0.4373,0.08647798742139999,513700.0,1332.0,39.3,0.733480189578,0.20852979907400002,13.2009777295,0.668610445947,0.00793650793651,0.592970521542,0.783938814532,0.974137931034,0.158966897053,0.212927756654,0.31941923775,0.0362976406534,0.0068965517241400005,0.457713248639,0.0,0.12413793103399999,0.0555353901996,3.14,0.726857142857,6085512042
206,42354.52,141023.546798,0.9697331740340001,0.5614,0.101598173516,1098900.0,1776.0,39.6,0.8553169356270001,0.09442505372369996,14.6187750429,0.526703505586,0.152400835073,0.211691022965,0.4319526627220001,1.0,0.06747207658990001,0.157985117344,0.5673581034880001,0.0,0.0,0.387508547983,0.0,0.0330521996809,0.012081148848899999,2.16,0.431527093596,6075010300
207,19541.0,59983.26923080001,0.8906348208670001,0.4055,0.21914556961999998,318100.0,1353.0,30.9,0.733480189578,0.20852979907400002,11.030437044700001,0.684578522099,0.020100502512599996,0.390075376884,0.666666666667,0.958057395143,0.19336111938099998,0.468262226847,0.481690979458,0.0534385233701,0.005954153021729999,0.207651086633,0.000148853825543,0.17966656743099998,0.0714498362608,4.3,0.810256410256,6085512043
208,7044.9969999999985,107097.16271,0.928037750688,0.4128,0.08640864086410001,740700.0,1807.0,34.3,0.763759178293,0.186891084839,14.775997383900002,0.6014198663279999,0.0463832136941,0.42076200993900004,0.765091863517,1.0,0.0596412556054,0.0945062132112,0.539355992844,0.0196779964222,0.00290697674419,0.315742397138,0.0,0.0684257602862,0.053890876565300005,2.57,0.643312101911,6081608600
209,21295.97,56209.4572368,0.9271421241660001,0.4485,0.18362831858399997,281300.0,962.0,35.1,0.7931424750689999,0.148711258246,12.2967718268,0.7292399540719999,0.049257232212699995,0.358092259578,0.670305676856,0.981012658228,0.15047571357,0.35143066764499997,0.321231847772,0.171757636455,0.0,0.350776164246,0.0,0.115673510265,0.0405608412619,3.24,0.743421052632,6001406300
210,134809.3,30355.965463099998,0.9085862324200001,0.4813,0.117397454031,,862.0,36.4,0.8553169356270001,0.09442505372369996,12.168449931400001,0.676170826662,0.165137614679,0.0,,0.9350649350650001,0.24190515980799998,0.31385459533599996,0.4819302277000001,0.05619385836640002,0.00355128472948,0.243994150825,0.00772926676415,0.16440359306500002,0.042197618550199996,1.82,0.277472527473,6075012401
211,30851.88,199678.500551,0.96462898885,0.4881,0.0,1340600.0,1895.0,39.6,0.8553169356270001,0.09442505372369996,16.5517909003,0.29110024198199996,0.07496175420699999,0.33605303416599996,0.7890743550830001,1.0,0.05530201342280002,0.0167796063246,0.837931958211,0.040717921243,0.007232788641840002,0.0399142780605,0.0,0.018215912135,0.0559871417091,2.0,0.441014332966,6075017101
